,OrderID,Product,QtyOrdered,UnitPrice,OrderDate,OrderLocation,Month,ClientName
0,17393,prod4,1,800,12/06/19 08:30,"79 Walnut St, New York City ,NY",December,Client2
1,17393,prod12,4,400,12/06/19 08:30,"79 Walnut St, New York City ,NY",December,Client2
2,17393,prod2,7,500,12/06/19 08:30,"79 Walnut St, New York City ,NY",December,Client2
3,17393,prod5,10,900,12/06/19 08:30,"79 Walnut St, New York City ,NY",December,Client2
4,17394,prod14,1,100,12/26/19 17:28,"362 Adams St, Dallas ,TX",December,Client4
5,17394,prod10,3,1000,12/26/19 17:28,"362 Adams St, Dallas ,TX",December,Client4
6,17394,prod2,2,500,12/26/19 17:28,"362 Adams St, Dallas ,TX",December,Client4
7,17395,prod14,1,100,12/20/19 17:22,"269 11th St, New York City ,NY",December,Client2
8,17395,prod12,7,400,12/20/19 17:22,"269 11th St, New York City ,NY",December,Client2
9,17395,prod13,2,200,12/20/19 17:22,"269 11th St, New York City ,NY",December,Client2
10,17396,prod1,1,700,12/28/19 09:31,"523 7th St, Seattle ,WA",December,Client9
11,17396,prod1,10,700,12/28/19 09:31,"523 7th St, Seattle ,WA",December,Client9
12,17396,prod14,11,100,12/28/19 09:31,"523 7th St, Seattle ,WA",December,Client9
13,17396,prod4,6,800,12/28/19 09:31,"523 7th St, Seattle ,WA",December,Client9
14,17397,prod13,1,200,12/12/19 21:05,"350 Hill St, Portland ,OR",December,Client6
15,17397,prod6,8,600,12/12/19 21:05,"350 Hill St, Portland ,OR",December,Client6
16,17397,prod3,9,300,12/12/19 21:05,"350 Hill St, Portland ,OR",December,Client6
17,17398,prod1,1,700,12/29/19 18:36,"95 Center St, San Francisco ,CA",December,Client0
18,17398,prod1,10,700,12/29/19 18:36,"95 Center St, San Francisco ,CA",December,Client0
19,17398,prod6,10,600,12/29/19 18:36,"95 Center St, San Francisco ,CA",December,Client0
20,17398,prod2,3,500,12/29/19 18:36,"95 Center St, San Francisco ,CA",December,Client0
21,17399,prod11,1,600,12/13/19 18:26,"893 Spruce St, San Francisco ,CA",December,Client0
22,17399,prod1,10,700,12/13/19 18:26,"893 Spruce St, San Francisco ,CA",December,Client0
23,17399,prod3,9,300,12/13/19 18:26,"893 Spruce St, San Francisco ,CA",December,Client0
